Birmingham,1990-W-WT-GBR-01A-1990,R64,2199,1021,00.00.0000-00.00.0000,WTA,1990,2. Runde,27481,86620,,
Birmingham,1990-W-WT-GBR-01A-1990,R32,2199,1021,00.00.0000-00.00.0000,WTA,1990,3. Runde,27481,86621,,
Birmingham,1990-W-WT-GBR-01A-1990,R16,2199,1021,00.00.0000-00.00.0000,WTA,1990,Achtelfinale,27481,86622,,
Birmingham,1990-W-WT-GBR-01A-1990,QF,2199,1021,00.00.0000-00.00.0000,WTA,1990,Viertelfinale,27481,86623,,
Birmingham,1990-W-WT-GBR-01A-1990,SF,2199,1021,00.00.0000-00.00.0000,WTA,1990,Halbfinale,27481,86624,,
Birmingham,1990-W-WT-GBR-01A-1990,F,2199,1021,00.00.0000-00.00.0000,WTA,1990,Finale,27481,86625,,
Birmingham,1991-W-WT-GBR-01A-1991,R64,2200,1021,00.00.0000-00.00.0000,WTA,1991,2. Runde,27482,86626,,
Birmingham,1991-W-WT-GBR-01A-1991,R32,2200,1021,00.00.0000-00.00.0000,WTA,1991,3. Runde,27482,86627,,
Birmingham,1991-W-WT-GBR-01A-1991,R16,2200,1021,00.00.0000-00.00.0000,WTA,1991,Achtelfinale,27482,86628,,
Birmingham,1991-W-WT-GBR-01A-1991,QF,2200,1021,00.00.0000-00.00.0000,WTA,1991,Viertelfinale,27482,86629,,
Birmingham,1991-W-WT-GBR-01A-1991,SF,2200,1021,00.00.0000-00.00.0000,WTA,1991,Halbfinale,27482,86630,,
Birmingham,1991-W-WT-GBR-01A-1991,F,2200,1021,00.00.0000-00.00.0000,WTA,1991,Finale,27482,86631,,
Birmingham,1992-W-WT-GBR-01A-1992,R64,2201,1021,00.00.0000-00.00.0000,WTA,1992,2. Runde,27483,86632,,
Birmingham,1992-W-WT-GBR-01A-1992,R32,2201,1021,00.00.0000-00.00.0000,WTA,1992,3. Runde,27483,86633,,
Birmingham,1992-W-WT-GBR-01A-1992,R16,2201,1021,00.00.0000-00.00.0000,WTA,1992,Achtelfinale,27483,86634,,
Birmingham,1992-W-WT-GBR-01A-1992,QF,2201,1021,00.00.0000-00.00.0000,WTA,1992,Viertelfinale,27483,86635,,
Birmingham,1992-W-WT-GBR-01A-1992,SF,2201,1021,00.00.0000-00.00.0000,WTA,1992,Halbfinale,27483,86636,,
Birmingham,1992-W-WT-GBR-01A-1992,F,2201,1021,00.00.0000-00.00.0000,WTA,1992,Finale,27483,86637,,
Birmingham,1993-W-WT-GBR-01A-1993,R64,2202,1021,00.00.0000-00.00.0000,WTA,1993,2. Runde,27484,86638,,
Birmingham,1993-W-WT-GBR-01A-1993,R32,2202,1021,00.00.0000-00.00.0000,WTA,1993,3. Runde,27484,86639,,
Birmingham,1993-W-WT-GBR-01A-1993,R16,2202,1021,00.00.0000-00.00.0000,WTA,1993,Achtelfinale,27484,86640,,
Birmingham,1993-W-WT-GBR-01A-1993,QF,2202,1021,00.00.0000-00.00.0000,WTA,1993,Viertelfinale,27484,86641,,
Birmingham,1993-W-WT-GBR-01A-1993,SF,2202,1021,00.00.0000-00.00.0000,WTA,1993,Halbfinale,27484,86642,,
Birmingham,1993-W-WT-GBR-01A-1993,F,2202,1021,00.00.0000-00.00.0000,WTA,1993,Finale,27484,86643,,
Birmingham,1994-W-WT-GBR-01A-1994,R64,2203,1021,00.00.0000-00.00.0000,WTA,1994,2. Runde,27485,86644,,
Birmingham,1994-W-WT-GBR-01A-1994,R32,2203,1021,00.00.0000-00.00.0000,WTA,1994,3. Runde,27485,86645,,
Birmingham,1994-W-WT-GBR-01A-1994,R16,2203,1021,00.00.0000-00.00.0000,WTA,1994,Achtelfinale,27485,86646,,
Birmingham,1994-W-WT-GBR-01A-1994,QF,2203,1021,00.00.0000-00.00.0000,WTA,1994,Viertelfinale,27485,86647,,
Birmingham,1994-W-WT-GBR-01A-1994,SF,2203,1021,00.00.0000-00.00.0000,WTA,1994,Halbfinale,27485,86648,,
Birmingham,1994-W-WT-GBR-01A-1994,F,2203,1021,00.00.0000-00.00.0000,WTA,1994,Finale,27485,86649,,
Birmingham,1995-W-WT-GBR-03A-1995,R64,2204,1021,00.00.0000-00.00.0000,WTA,1995,2. Runde,27486,86650,,
Birmingham,1995-W-WT-GBR-03A-1995,R32,2204,1021,00.00.0000-00.00.0000,WTA,1995,3. Runde,27486,86651,,
Birmingham,1995-W-WT-GBR-03A-1995,R16,2204,1021,00.00.0000-00.00.0000,WTA,1995,Achtelfinale,27486,86652,,
Birmingham,1995-W-WT-GBR-03A-1995,QF,2204,1021,00.00.0000-00.00.0000,WTA,1995,Viertelfinale,27486,86653,,
Birmingham,1995-W-WT-GBR-03A-1995,SF,2204,1021,00.00.0000-00.00.0000,WTA,1995,Halbfinale,27486,86654,,
Birmingham,1995-W-WT-GBR-03A-1995,F,2204,1021,00.00.0000-00.00.0000,WTA,1995,Finale,27486,86655,,
Birmingham,1996-W-WT-GBR-03A-1996,R64,2205,1021,00.00.0000-00.00.0000,WTA,1996,2. Runde,27487,86656,,
Birmingham,1996-W-WT-GBR-03A-1996,R32,2205,1021,00.00.0000-00.00.0000,WTA,1996,3. Runde,27487,86657,,
Birmingham,1996-W-WT-GBR-03A-1996,R16,2205,1021,00.00.0000-00.00.0000,WTA,1996,Achtelfinale,27487,86658,,
Birmingham,1996-W-WT-GBR-03A-1996,QF,2205,1021,00.00.0000-00.00.0000,WTA,1996,Viertelfinale,27487,86659,,
Birmingham,1996-W-WT-GBR-03A-1996,SF,2205,1021,00.00.0000-00.00.0000,WTA,1996,Halbfinale,27487,86660,,
Birmingham,1996-W-WT-GBR-03A-1996,F,2205,1021,00.00.0000-00.00.0000,WTA,1996,Finale,27487,86661,,
Birmingham,1997-W-WT-GBR-03A-1997,R64,2206,1021,00.00.0000-00.00.0000,WTA,1997,2. Runde,27488,86662,,
Birmingham,1997-W-WT-GBR-03A-1997,R32,2206,1021,00.00.0000-00.00.0000,WTA,1997,3. Runde,27488,86663,,
Birmingham,1997-W-WT-GBR-03A-1997,R16,2206,1021,00.00.0000-00.00.0000,WTA,1997,Achtelfinale,27488,86664,,
Birmingham,1997-W-WT-GBR-03A-1997,QF,2206,1021,00.00.0000-00.00.0000,WTA,1997,Viertelfinale,27488,86665,,
Birmingham,1997-W-WT-GBR-03A-1997,SF,2206,1021,00.00.0000-00.00.0000,WTA,1997,Halbfinale,27488,86666,,
Birmingham,1997-W-WT-GBR-03A-1997,F,2206,1021,00.00.0000-00.00.0000,WTA,1997,Finale,27488,86667,,
Birmingham,1998-W-WT-GBR-01A-1998,R64,2207,1021,00.00.0000-00.00.0000,WTA,1998,2. Runde,27489,86668,,
Birmingham,1998-W-WT-GBR-01A-1998,R32,2207,1021,00.00.0000-00.00.0000,WTA,1998,3. Runde,27489,86669,,
Birmingham,1998-W-WT-GBR-01A-1998,R16,2207,1021,00.00.0000-00.00.0000,WTA,1998,Achtelfinale,27489,86670,,
Birmingham,1998-W-WT-GBR-01A-1998,QF,2207,1021,00.00.0000-00.00.0000,WTA,1998,Viertelfinale,27489,86671,,
Birmingham,1999-W-WT-GBR-01A-1999,R64,2208,1021,00.00.0000-00.00.0000,WTA,1999,2. Runde,27490,86672,,
Birmingham,1999-W-WT-GBR-01A-1999,R32,2208,1021,00.00.0000-00.00.0000,WTA,1999,3. Runde,27490,86673,,
Birmingham,1999-W-WT-GBR-01A-1999,R16,2208,1021,00.00.0000-00.00.0000,WTA,1999,Achtelfinale,27490,86674,,
Birmingham,1999-W-WT-GBR-01A-1999,QF,2208,1021,00.00.0000-00.00.0000,WTA,1999,Viertelfinale,27490,86675,,
Birmingham,1999-W-WT-GBR-01A-1999,SF,2208,1021,00.00.0000-00.00.0000,WTA,1999,Halbfinale,27490,86676,,
Birmingham,1999-W-WT-GBR-01A-1999,F,2208,1021,00.00.0000-00.00.0000,WTA,1999,Finale,27490,86677,,
Birmingham,2000-W-T3-GBR-01A-2000,R64,2209,1021,00.00.0000-00.00.0000,WTA,2000,2. Runde,27491,86678,,
Birmingham,2000-W-T3-GBR-01A-2000,R32,2209,1021,00.00.0000-00.00.0000,WTA,2000,3. Runde,27491,86679,,
Birmingham,2000-W-T3-GBR-01A-2000,R16,2209,1021,00.00.0000-00.00.0000,WTA,2000,Achtelfinale,27491,86680,,
Birmingham,2000-W-T3-GBR-01A-2000,QF,2209,1021,00.00.0000-00.00.0000,WTA,2000,Viertelfinale,27491,86681,,
Birmingham,2000-W-T3-GBR-01A-2000,SF,2209,1021,00.00.0000-00.00.0000,WTA,2000,Halbfinale,27491,86682,,
Birmingham,2000-W-T3-GBR-01A-2000,F,2209,1021,00.00.0000-00.00.0000,WTA,2000,Finale,27491,86683,,
Birmingham,2001-W-T3-GBR-01A-2001,R64,2210,1021,00.00.0000-00.00.0000,WTA,2001,2. Runde,27492,86684,,
Birmingham,2001-W-T3-GBR-01A-2001,R32,2210,1021,00.00.0000-00.00.0000,WTA,2001,3. Runde,27492,86685,,
Birmingham,2001-W-T3-GBR-01A-2001,R16,2210,1021,00.00.0000-00.00.0000,WTA,2001,Achtelfinale,27492,86686,,
Birmingham,2001-W-T3-GBR-01A-2001,QF,2210,1021,00.00.0000-00.00.0000,WTA,2001,Viertelfinale,27492,86687,,
Birmingham,2001-W-T3-GBR-01A-2001,SF,2210,1021,00.00.0000-00.00.0000,WTA,2001,Halbfinale,27492,86688,,
Birmingham,2001-W-T3-GBR-01A-2001,F,2210,1021,00.00.0000-00.00.0000,WTA,2001,Finale,27492,86689,,
Birmingham,2002-W-T3-GBR-01A-2002,R64,2211,1021,00.00.0000-00.00.0000,WTA,2002,2. Runde,27493,86690,,
Birmingham,2002-W-T3-GBR-01A-2002,R32,2211,1021,00.00.0000-00.00.0000,WTA,2002,3. Runde,27493,86691,,
Birmingham,2002-W-T3-GBR-01A-2002,R16,2211,1021,00.00.0000-00.00.0000,WTA,2002,Achtelfinale,27493,86692,,
