2002-807,Acapulco,Clay,32,A,20020225,21,101897,,,Fernando Meligeni,L,180,BRA,30.8747433265,71,539,102934,,Q,Nicolas Coutelot,R,185,FRA,25.0431211499,115,351,3-6 6-4 6-3,3,R16,105,3,6,89,51,41,21,14,4,5,3,4,88,59,40,17,14,5,7
2002-807,Acapulco,Clay,32,A,20020225,22,103176,,,David Sanchez,R,183,ESP,23.8521560575,75,524,102287,4,,Albert Portas,R,188,ESP,28.2792607803,25,1190,6-2 7-5,3,R16,89,8,3,60,37,31,9,10,3,4,2,5,78,31,19,23,10,5,9
2002-807,Acapulco,Clay,32,A,20020225,23,101532,,,Francisco Clavet,L,183,ESP,33.3388090349,59,625,102831,,,Jacobo Diaz,R,173,ESP,25.6262833676,87,462,4-0 RET,3,R16,15,1,0,9,6,6,2,2,0,0,0,0,14,7,2,1,3,3,5
2002-807,Acapulco,Clay,32,A,20020225,24,103428,,,Juan Ignacio Chela,R,190,ARG,22.4914442163,46,809,103454,,,Nicolas Massu,R,183,CHI,22.379192334,57,650,2-6 7-6(10) 6-4,3,R16,176,7,3,95,58,46,17,15,1,5,8,1,101,50,40,26,15,6,9
2002-807,Acapulco,Clay,32,A,20020225,25,102845,5,,Carlos Moya,R,190,ESP,25.4976043806,32,1095,102950,,,Fernando Vicente,R,180,ESP,24.9691991786,79,510,7-6(4) 3-6 6-1,3,QF,119,5,2,81,53,42,14,14,3,6,2,3,101,51,37,21,14,8,12
2002-807,Acapulco,Clay,32,A,20020225,26,103656,,,Albert Montanes,R,175,ESP,21.2484599589,60,622,103151,,,Mariano Zabaleta,R,183,ARG,23.9917864476,67,559,6-4 4-6 6-3,3,QF,129,5,0,76,48,37,18,14,3,4,8,5,109,62,46,21,15,9,12
2002-807,Acapulco,Clay,32,A,20020225,27,101897,,,Fernando Meligeni,L,180,BRA,30.8747433265,71,539,103176,,,David Sanchez,R,183,ESP,23.8521560575,75,524,6-4 7-6(6),3,QF,99,1,1,76,44,30,18,11,5,7,2,2,70,47,31,11,10,4,7
2002-807,Acapulco,Clay,32,A,20020225,28,103428,,,Juan Ignacio Chela,R,190,ARG,22.4914442163,46,809,101532,,,Francisco Clavet,L,183,ESP,33.3388090349,59,625,6-7(6) 6-2 7-6(5),3,QF,175,3,6,69,29,20,20,10,1,3,3,1,68,42,27,12,10,8,12
2002-807,Acapulco,Clay,32,A,20020225,29,102845,5,,Carlos Moya,R,190,ESP,25.4976043806,32,1095,103656,,,Albert Montanes,R,175,ESP,21.2484599589,60,622,7-6(2) 6-4,3,SF,92,6,1,66,43,35,14,11,0,0,8,1,66,46,36,9,11,3,4
2002-807,Acapulco,Clay,32,A,20020225,30,101897,,,Fernando Meligeni,L,180,BRA,30.8747433265,71,539,103428,,,Juan Ignacio Chela,R,190,ARG,22.4914442163,46,809,6-2 6-4,3,SF,73,5,2,54,35,23,14,9,1,2,1,4,55,24,15,13,9,0,4
2002-807,Acapulco,Clay,32,A,20020225,31,102845,5,,Carlos Moya,R,190,ESP,25.4976043806,32,1095,101897,,,Fernando Meligeni,L,180,BRA,30.8747433265,71,539,7-6(4) 7-6(4),3,F,115,7,2,74,48,36,18,12,0,1,10,0,93,59,44,17,12,6,7
2003-807,Acapulco,Clay,32,A,20030224,1,102845,1,,Carlos Moya,R,190,ESP,26.4941820671,4,2695,103581,,,Flavio Saretta,R,183,BRA,22.6584531143,89,455,6-0 6-2,3,R32,49,7,1,33,21,20,8,7,0,0,1,2,48,28,13,7,7,4,9
2003-807,Acapulco,Clay,32,A,20030224,2,103672,,LL,Ricardo Mello,L,175,BRA,22.1765913758,136,266,101532,,WC,Francisco Clavet,L,183,ESP,34.3353867214,137,265,6-4 4-6 6-1,3,R32,120,3,4,76,46,33,15,13,6,9,2,3,92,55,33,17,14,8,14
2003-807,Acapulco,Clay,32,A,20030224,3,102950,,,Fernando Vicente,R,180,ESP,25.9657768652,48,711,103252,,,Alberto Martin,R,175,ESP,24.514715948,70,598,6-2 6-1,3,R32,62,2,0,38,19,15,10,7,0,1,0,4,51,35,20,3,8,3,9
2003-807,Acapulco,Clay,32,A,20030224,4,102456,,,Felix Mantilla,R,180,ESP,28.4216290212,47,740,103428,5,,Juan Ignacio Chela,R,190,ARG,23.4880219028,24,1175,7-6(4) 7-6(1),3,R32,99,1,2,79,49,30,14,12,3,8,3,3,75,44,23,11,12,2,7
2003-807,Acapulco,Clay,32,A,20030224,5,103292,3,,Gaston Gaudio,R,175,ARG,24.2108145106,20,1525,103176,,,David Sanchez,R,183,ESP,24.848733744,41,832,1-6 6-4 6-4,3,R32,130,1,6,87,54,34,18,14,6,10,10,3,102,57,39,20,13,11,14
2003-807,Acapulco,Clay,32,A,20030224,6,102860,,,Agustin Calleri,R,183,ARG,26.4449007529,61,630,103746,,WC,Miguel Gallardo Valles,R,,MEX,21.8809034908,277,107,6-1 6-3,3,R32,68,11,3,42,23,18,12,8,0,1,0,2,63,40,22,8,8,8,13
2003-807,Acapulco,Clay,32,A,20030224,7,102548,,LL,Juan Antonio Marin,R,175,CRC,27.9835728953,154,244,101897,,,Fernando Meligeni,L,180,BRA,31.871321013,77,545,6-1 6-4,3,R32,64,2,0,42,19,17,13,9,0,2,4,4,55,27,16,9,8,7,12
2003-807,Acapulco,Clay,32,A,20030224,8,102701,7,,Marcelo Rios,L,175,CHI,27.1649555099,32,1050,102644,,,Franco Squillari,L,183,ARG,27.5099247091,85,494,2-6 6-0 6-4,3,R32,117,3,1,69,51,38,7,12,1,3,3,5,108,53,30,28,12,13,17
2003-807,Acapulco,Clay,32,A,20030224,9,102856,6,,Gustavo Kuerten,R,190,BRA,26.4558521561,28,1160,102934,,Q,Nicolas Coutelot,R,185,FRA,26.0396988364,171,220,6-7(2) 7-6(10) 6-2,3,R32,146,7,2,108,53,43,33,16,4,5,9,1,124,66,46,32,16,7,10
2003-807,Acapulco,Clay,32,A,20030224,10,103970,,,David Ferrer,R,175,ESP,20.8980150582,49,708,102287,,,Albert Portas,R,188,ESP,29.2758384668,94,426,6-1 6-4,3,R32,64,7,5,64,40,32,12,9,9,9,6,2,56,35,24,5,8,1,4
2003-807,Acapulco,Clay,32,A,20030224,11,102227,,,Sargis Sargsian,R,180,ARM,29.7275838467,86,493,103656,,,Albert Montanes,R,175,ESP,22.2450376454,74,556,6-3 6-0,3,R32,52,5,2,43,31,27,7,8,0,0,6,2,49,25,14,11,7,4,8
2003-807,Acapulco,Clay,32,A,20030224,12,103602,4,,Fernando Gonzalez,R,183,CHI,22.5735797399,22,1346,103105,,Q,Ruben Ramirez Hidalgo,R,183,ESP,25.1334702259,140,261,6-1 3-6 7-6(6),3,R32,111,11,14,92,40,36,28,14,5,7,7,2,80,52,38,17,14,2,5
2003-807,Acapulco,Clay,32,A,20030224,13,103632,,,Luis Horna,R,180,PER,22.4449007529,87,486,102839,8,,Nicolas Lapentti,R,188,ECU,26.5325119781,39,920,6-2 6-1,3,R32,50,2,1,39,29,24,8,8,0,0,0,4,44,24,15,7,7,6,10
2003-807,Acapulco,Clay,32,A,20030224,14,103525,,Q,Ivan Miranda,R,175,PER,22.9650924025,141,260,102987,,,Andre Sa,R,185,BRA,25.8042436687,72,578,7-5 4-6 7-6(1),3,R32,125,3,2,93,55,42,25,17,2,5,4,5,103,62,45,20,17,1,4
2003-807,Acapulco,Clay,32,A,20030224,15,103151,,,Mariano Zabaleta,R,183,ARG,24.9883641342,44,761,103835,,Q,Filippo Volandri,R,183,ITA,21.4702258727,150,247,6-1 6-2,3,R32,63,2,1,41,21,17,13,7,3,3,0,2,55,31,14,11,8,6,11
2003-807,Acapulco,Clay,32,A,20030224,16,103900,2,,David Nalbandian,R,180,ARG,21.1471594798,9,1945,103454,,,Nicolas Massu,R,183,CHI,23.3757700205,99,403,2-6 6-1 6-4,3,R32,127,5,3,84,48,33,22,13,2,4,4,4,75,33,22,23,12,1,4
2003-807,Acapulco,Clay,32,A,20030224,17,102845,1,,Carlos Moya,R,190,ESP,26.4941820671,4,2695,103672,,LL,Ricardo Mello,L,175,BRA,22.1765913758,136,266,4-6 6-3 6-2,3,R16,101,7,2,70,44,34,16,14,0,2,3,3,78,41,27,19,13,4,8
2003-807,Acapulco,Clay,32,A,20030224,18,102456,,,Felix Mantilla,R,180,ESP,28.4216290212,47,740,102950,,,Fernando Vicente,R,180,ESP,25.9657768652,48,711,6-3 6-4,3,R16,83,1,2,62,37,28,14,10,1,2,8,6,61,29,21,14,9,7,10
2003-807,Acapulco,Clay,32,A,20030224,19,102860,,,Agustin Calleri,R,183,ARG,26.4449007529,61,630,103292,3,,Gaston Gaudio,R,175,ARG,24.2108145106,20,1525,7-6(5) 7-6(5),3,R16,113,14,4,86,39,35,23,12,6,8,5,1,83,52,38,19,12,5,7
2003-807,Acapulco,Clay,32,A,20030224,20,102701,7,,Marcelo Rios,L,175,CHI,27.1649555099,32,1050,102548,,LL,Juan Antonio Marin,R,175,CRC,27.9835728953,154,244,6-3 6-1,3,R16,48,2,2,43,24,21,10,8,0,1,2,3,43,19,11,8,8,1,6
2003-807,Acapulco,Clay,32,A,20030224,21,102856,6,,Gustavo Kuerten,R,190,BRA,26.4558521561,28,1160,103970,,,David Ferrer,R,175,ESP,20.8980150582,49,708,5-7 6-1 6-2,3,R16,112,6,3,85,45,37,13,13,4,7,7,5,99,58,34,17,14,5,12
2003-807,Acapulco,Clay,32,A,20030224,22,103602,4,,Fernando Gonzalez,R,183,CHI,22.5735797399,22,1346,102227,,,Sargis Sargsian,R,180,ARM,29.7275838467,86,493,6-3 4-6 7-6(5),3,R16,137,25,10,109,62,46,29,16,5,6,15,5,105,71,52,19,15,8,9
2003-807,Acapulco,Clay,32,A,20030224,23,103525,,Q,Ivan Miranda,R,175,PER,22.9650924025,141,260,103632,,,Luis Horna,R,180,PER,22.4449007529,87,486,2-6 6-3 6-2,3,R16,96,9,2,80,48,36,15,13,1,3,4,2,72,52,36,9,12,4,7
