100054,Jose,Mandarino,R,19410326,BRA,atp,137461,26546
100163,Tom,Leonard,R,19480715,USA,atp,137371,26546
100219,Geoff,Masters,R,19500919,AUS,atp,137600,26546
109863,U,Timm,R,,USA,atp,0,26546
106629,Birger,Andersson,R,,SWE,atp,137878,26546_26548_26551_26553
100232,Eddie,Dibbs,R,19510223,USA,atp,137764,26546_26547_26548_26549_26551_26552_26555
100160,Georges,Goven,R,19480426,FRA,atp,137506,26546_26547_26549
100117,Butch,Seewagen,R,19460613,USA,atp,137375,26546
100199,Patrice,Dominguez,L,19500112,FRA,atp,137730,26546_26549
100122,Julian,Ganzabal,R,19460825,ARG,atp,137846,26546_26548_26549_26550
100083,Nicola,Spear,R,19440222,SRB,atp,137502,26546_26548_26549
100088,Patricio,Cornejo,R,19440606,CHI,atp,137370,26546_26547_26548_26551
110142,H,Brenner,R,,GER,atp,0,26546
100146,Jun,Kamiwazumi,R,19471001,JPN,atp,137758,26546_26549
100128,Cliff,Richey,R,19461231,USA,atp,137458,26546
100332,Balazs,Taroczy,R,19540509,HUN,atp,137780,26547_26548_26549_26550_26551_26552_26553_26554_26555_26556_26557_26558
109921,Eugenio,Munoz,R,,ESP,atp,0,26547
100062,Francois,Jauffret,R,19420209,FRA,atp,137534,26547_26549_26550
100261,Brian,Gottfried,R,19520127,USA,atp,137693,26547_26548_26552_26556
100243,Steve,Krulevitz,R,19510530,USA,atp,137685,26547_26548_26550
100185,Patrick,Proisy,R,19490910,FRA,atp,137532,26547_26549_26551_26552
100309,Raul,Ramirez,R,19530620,MEX,atp,137723,26547
107761,Max,Wunschig,R,,GER,atp,138038,26547_26552
100145,Dick,Dell,R,19470929,USA,atp,137376,26548
100171,John,Yuill,R,19481212,RSA,atp,137819,26548_26549_26550_26552_26553_26554
100304,Robert,Kreiss,R,19530430,USA,atp,137711,26548
100343,John,Lloyd,R,19540827,GBR,atp,137810,26548_26551_26552_26555_26556_26557
100190,Norman,Holmes,R,19491005,USA,atp,137721,26548
100121,Raymond,Moore,R,19460824,RSA,atp,137398,26548_26553
100263,John,Andrews,R,19520205,USA,atp,137823,26548_26549
100346,Paul,Kronk,R,19540922,AUS,atp,137663,26548_26549_26550_26551_26554
100249,Paolo,Bertolucci,R,19510803,ITA,atp,137770,26548_26550_26551
107277,Jan,Pisecky,R,,CZE,atp,137851,26548
100132,Armistead,Neely,R,19470319,USA,atp,137386,26548
