Australian Open,SF,2170,858,17.01.2000-30.01.2000,ATP,2000
Australian Open,F,2170,858,17.01.2000-30.01.2000,ATP,2000
Australian Open,R128,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,R64,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,R32,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,R16,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,QF,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,SF,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,F,2171,858,15.01.2001-28.01.2001,ATP,2001
Australian Open,R128,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,R64,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,R32,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,R16,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,QF,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,SF,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,F,2172,858,14.01.2002-27.01.2002,ATP,2002
Australian Open,R128,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,R64,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,R32,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,R16,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,QF,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,SF,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,F,2173,858,13.01.2003-26.01.2003,ATP,2003
Australian Open,R128,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,R64,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,R32,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,R16,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,QF,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,SF,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,F,2174,858,19.01.2004-01.02.2004,ATP,2004
Australian Open,R128,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,R64,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,R32,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,R16,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,QF,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,SF,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,F,2175,858,17.01.2005-30.01.2005,ATP,2005
Australian Open,R128,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,R64,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,R32,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,R16,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,QF,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,SF,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,F,2176,858,16.01.2006-29.01.2006,ATP,2006
Australian Open,R128,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,R64,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,R32,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,R16,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,QF,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,SF,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,F,2177,858,15.01.2007-28.01.2007,ATP,2007
Australian Open,R128,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,R64,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,R32,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,R16,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,QF,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,SF,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,F,2178,858,14.01.2008-27.01.2008,ATP,2008
Australian Open,R32,2220,980,20.01.1969-27.01.1969,WTA,1969
Australian Open,R16,2220,980,20.01.1969-27.01.1969,WTA,1969
Australian Open,QF,2220,980,20.01.1969-27.01.1969,WTA,1969
Australian Open,SF,2220,980,20.01.1969-27.01.1969,WTA,1969
Australian Open,F,2220,980,20.01.1969-27.01.1969,WTA,1969
Australian Open,R64,2179,980,19.01.1970-27.01.1970,WTA,1970
Australian Open,R32,2179,980,19.01.1970-27.01.1970,WTA,1970
Australian Open,R16,2179,980,19.01.1970-27.01.1970,WTA,1970
Australian Open,QF,2179,980,19.01.1970-27.01.1970,WTA,1970
Australian Open,SF,2179,980,19.01.1970-27.01.1970,WTA,1970
Australian Open,F,2179,980,19.01.1970-27.01.1970,WTA,1970
Australian Open,R32,2180,980,07.03.1971-14.03.1971,WTA,1971
Australian Open,R16,2180,980,07.03.1971-14.03.1971,WTA,1971
Australian Open,QF,2180,980,07.03.1971-14.03.1971,WTA,1971
Australian Open,SF,2180,980,07.03.1971-14.03.1971,WTA,1971
Australian Open,F,2180,980,07.03.1971-14.03.1971,WTA,1971
Australian Open,R32,2181,980,26.12.1971-03.01.1972,WTA,1972
Australian Open,R16,2181,980,26.12.1971-03.01.1972,WTA,1972
Australian Open,QF,2181,980,26.12.1971-03.01.1972,WTA,1972
Australian Open,SF,2181,980,26.12.1971-03.01.1972,WTA,1972
Australian Open,F,2181,980,26.12.1971-03.01.1972,WTA,1972
Australian Open,R64,2182,980,26.12.1972-01.01.1973,WTA,1973
Australian Open,R32,2182,980,26.12.1972-01.01.1973,WTA,1973
Australian Open,R16,2182,980,26.12.1972-01.01.1973,WTA,1973
Australian Open,QF,2182,980,26.12.1972-01.01.1973,WTA,1973
Australian Open,SF,2182,980,26.12.1972-01.01.1973,WTA,1973
Australian Open,F,2182,980,26.12.1972-01.01.1973,WTA,1973
Australian Open,R64,2183,980,26.12.1973-01.01.1974,WTA,1974
Australian Open,R32,2183,980,26.12.1973-01.01.1974,WTA,1974
Australian Open,R16,2183,980,26.12.1973-01.01.1974,WTA,1974
Australian Open,QF,2183,980,26.12.1973-01.01.1974,WTA,1974
Australian Open,SF,2183,980,26.12.1973-01.01.1974,WTA,1974
Australian Open,F,2183,980,26.12.1973-01.01.1974,WTA,1974
Australian Open,R64,2184,980,21.12.1974-01.01.1975,WTA,1975
Australian Open,R32,2184,980,21.12.1974-01.01.1975,WTA,1975
Australian Open,R16,2184,980,21.12.1974-01.01.1975,WTA,1975
Australian Open,QF,2184,980,21.12.1974-01.01.1975,WTA,1975
Australian Open,SF,2184,980,21.12.1974-01.01.1975,WTA,1975
Australian Open,F,2184,980,21.12.1974-01.01.1975,WTA,1975
Australian Open,R32,2185,980,26.12.1975-04.01.1976,WTA,1976
Australian Open,R16,2185,980,26.12.1975-04.01.1976,WTA,1976
Australian Open,QF,2185,980,26.12.1975-04.01.1976,WTA,1976
Australian Open,SF,2185,980,26.12.1975-04.01.1976,WTA,1976
Australian Open,F,2185,980,26.12.1975-04.01.1976,WTA,1976
Australian Open,R32,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,R16,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,QF,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,SF,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,F,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,R32,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,R16,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,QF,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,SF,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,F,2186,980,03.01.1977-09.01.1977,WTA,1977
Australian Open,R32,2187,980,25.12.1978-03.01.1979,WTA,1978
Australian Open,R16,2187,980,25.12.1978-03.01.1979,WTA,1978
Australian Open,QF,2187,980,25.12.1978-03.01.1979,WTA,1978
Australian Open,SF,2187,980,25.12.1978-03.01.1979,WTA,1978
Australian Open,F,2187,980,25.12.1978-03.01.1979,WTA,1978
Australian Open,R32,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,R16,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,QF,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,SF,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,F,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,R64,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,R32,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,R16,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,QF,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,SF,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,F,2189,980,26.12.1980-04.01.1981,WTA,1980
Australian Open,R64,2190,980,24.12.1981-03.01.1982,WTA,1981
Australian Open,R32,2190,980,24.12.1981-03.01.1982,WTA,1981
Australian Open,R16,2190,980,24.12.1981-03.01.1982,WTA,1981
Australian Open,QF,2190,980,24.12.1981-03.01.1982,WTA,1981
Australian Open,SF,2190,980,24.12.1981-03.01.1982,WTA,1981
Australian Open,F,2190,980,24.12.1981-03.01.1982,WTA,1981
Australian Open,R64,2191,980,29.11.1982-13.12.1982,WTA,1982
Australian Open,R32,2191,980,29.11.1982-13.12.1982,WTA,1982
Australian Open,R16,2191,980,29.11.1982-13.12.1982,WTA,1982
Australian Open,QF,2191,980,29.11.1982-13.12.1982,WTA,1982
Australian Open,SF,2191,980,29.11.1982-13.12.1982,WTA,1982
Australian Open,F,2191,980,29.11.1982-13.12.1982,WTA,1982
Australian Open,R64,2192,980,29.11.1983-11.12.1983,WTA,1983
