103909,Guillermo,Coria,R,19820113,ARG,atp,2003_Masters Cup++2004_Masters Cup++2005_Masters Cup,14739
103292,Gaston,Gaudio,R,19781209,ARG,atp,2004_Masters Cup++2005_Masters Cup,14761
103344,Ivan,Ljubicic,R,19790319,CRO,atp,2005_Masters Cup++2006_Masters Cup,3952
103786,Nikolay,Davydenko,R,19810602,RUS,atp,2005_Masters Cup++2006_Masters Cup++2007_Masters Cup++2008_Masters Cup++2009_Tour Finals,3979
103264,Mariano,Puerta,L,19780919,ARG,atp,2005_Masters Cup,14334
103602,Fernando,Gonzalez,R,19800729,CHI,atp,2005_Masters Cup++2007_Masters Cup,3948
104745,Rafael,Nadal,L,19860603,ESP,atp,2006_Masters Cup++2007_Masters Cup++2009_Tour Finals++2010_Tour Finals,3987
103484,James,Blake,R,19791228,USA,atp,2006_Masters Cup,3999
103990,Tommy,Robredo,R,19820501,ESP,atp,2006_Masters Cup,3988
104755,Richard,Gasquet,R,19860618,FRA,atp,2007_Masters Cup,14243
103970,David,Ferrer,R,19820402,ESP,atp,2007_Masters Cup++2010_Tour Finals,3985
104925,Novak,Djokovic,R,19870522,SRB,atp,2007_Masters Cup++2008_Masters Cup++2009_Tour Finals++2010_Tour Finals,3980
105223,Juan Martin,Del Potro,R,19880923,ARG,atp,2008_Masters Cup++2009_Tour Finals,14253
104542,Jo Wilfried,Tsonga,R,19850417,FRA,atp,2008_Masters Cup,14245
104468,Gilles,Simon,R,19841227,FRA,atp,2008_Masters Cup,3964
104918,Andy,Murray,R,19870515,GBR,atp,2008_Masters Cup++2009_Tour Finals++2010_Tour Finals,3969
103285,Radek,Stepanek,R,19781127,CZE,atp,2008_Masters Cup,3957
104269,Fernando,Verdasco,L,19831115,ESP,atp,2009_Tour Finals,14244
104417,Robin,Soderling,R,19840814,SWE,atp,2009_Tour Finals++2010_Tour Finals,3990
104607,Tomas,Berdych,R,19850917,CZE,atp,2010_Tour Finals,3954
200293,Martina,Navratilova,L,19561018,USA,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships++1989_Virginia Slims Championships++1991_Virginia Slims Championships++1992_Virginia Slims Championships++1993_Virginia Slims Championships++1994_Virginia Slims Championships,139219
200348,Hana,Mandlikova,R,19620219,AUS,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1989_Virginia Slims Championships,139394
200360,Pam,Shriver,R,19620704,USA,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships,139396
200150,Evonne,Cawley,R,19510731,AUS,wta,1983_Virginia Slims Championships,139040
200397,Tracy,Austin,R,19621212,USA,wta,1983_Virginia Slims Championships,139372
200337,Virginia,Ruzici,R,19550131,ROU,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships,139221
200366,Sylvia,Hanika,U,19591130,GER,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships,139390
200419,Kathy,Rinaldi Stunkel,U,19670324,USA,wta,1983_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships,139469
200375,Barbara,Potter,U,19611022,USA,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1986_Virginia Slims Championships++1988_Virginia Slims Championships,139406
200209,Wendy,Turnbull,U,19521126,AUS,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships,139122
200190,Billie Jean,King,R,19431122,USA,wta,1983_Virginia Slims Championships,138951
200381,Andrea,Jaeger,U,19650604,USA,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships,139431
200372,Bettina,Bunge,U,19630613,GER,wta,1983_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships,139403
200373,Bonnie,Gadusek,U,19630911,USA,wta,1983_Virginia Slims Championships++1986_Virginia Slims Championships,139457
200259,Chris,Evert,R,19541221,USA,wta,1983_Virginia Slims Championships++1984_Virginia Slims Championships++1985_Virginia Slims Championships++1986_Virginia Slims Championships++1987_Virginia Slims Championships++1988_Virginia Slims Championships,139169
