1988-605,Masters,Carpet,8,M,19881130,012,100656,,,Ivan Lendl,R,188,USA,28.7282683094,2,0,100689,,,Tim Mayotte,R,190,USA,28.3203285421,10,0,6-2 3-6 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1988-605,Masters,Carpet,8,M,19881130,013,101084,,,Jakob Hlasek,R,188,SUI,24.0438056126,8,0,101736,,,Andre Agassi,R,180,USA,18.5845311431,3,0,6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1988-605,Masters,Carpet,8,M,19881130,014,101084,,,Jakob Hlasek,R,188,SUI,24.0438056126,8,0,100689,,,Tim Mayotte,R,190,USA,28.3203285421,10,0,7-5 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1988-605,Masters,Carpet,8,M,19881130,015,101736,,,Andre Agassi,R,180,USA,18.5845311431,3,0,100689,,,Tim Mayotte,R,190,USA,28.3203285421,10,0,6-2 6-4,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,001,100656,,,Ivan Lendl,R,188,USA,29.7248459959,1,0,102021,,,Michael Chang,R,175,USA,17.7631759069,5,0,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,002,100656,,,Ivan Lendl,R,188,USA,29.7248459959,1,0,101381,,,Aaron Krickstein,R,183,USA,22.3216974675,8,0,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,003,100656,,,Ivan Lendl,R,188,USA,29.7248459959,1,0,100581,,,John Mcenroe,L,180,USA,30.7789185489,4,0,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,004,101222,,,Stefan Edberg,R,188,SWE,23.8548939083,3,0,100656,,,Ivan Lendl,R,188,USA,29.7248459959,1,0,7-6 7-5,3,SF,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,005,101381,,,Aaron Krickstein,R,183,USA,22.3216974675,8,0,102021,,,Michael Chang,R,175,USA,17.7631759069,5,0,6-3 7-6,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,006,100581,,,John Mcenroe,L,180,USA,30.7789185489,4,0,102021,,,Michael Chang,R,175,USA,17.7631759069,5,0,6-2 5-7 6-4,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,007,100581,,,John Mcenroe,L,180,USA,30.7789185489,4,0,101381,,,Aaron Krickstein,R,183,USA,22.3216974675,8,0,5-7 6-3 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,008,101414,,,Boris Becker,R,190,GER,22.0150581793,2,0,100581,,,John Mcenroe,L,180,USA,30.7789185489,4,0,6-4 6-4,3,SF,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,009,101222,,,Stefan Edberg,R,188,SWE,23.8548939083,3,0,101736,,,Andre Agassi,R,180,USA,19.5811088296,7,0,6-4 6-2,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,010,101414,,,Boris Becker,R,190,GER,22.0150581793,2,0,101222,,,Stefan Edberg,R,188,SWE,23.8548939083,3,0,6-1 6-4,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,011,101222,,,Stefan Edberg,R,188,SWE,23.8548939083,3,0,100763,,,Brad Gilbert,R,185,USA,28.3011635866,6,0,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,012,101222,,,Stefan Edberg,R,188,SWE,23.8548939083,3,0,101414,,,Boris Becker,R,190,GER,22.0150581793,2,0,4-6 7-6 6-3 6-1,5,F,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,013,101414,,,Boris Becker,R,190,GER,22.0150581793,2,0,101736,,,Andre Agassi,R,180,USA,19.5811088296,7,0,6-1 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,014,101414,,,Boris Becker,R,190,GER,22.0150581793,2,0,100763,,,Brad Gilbert,R,185,USA,28.3011635866,6,0,2-6 6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,
1989-605,Masters,Carpet,8,M,19891128,015,100763,,,Brad Gilbert,R,185,USA,28.3011635866,6,0,101736,,,Andre Agassi,R,180,USA,19.5811088296,7,0,3-6 6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,
1991-605,Tour Finals,Carpet,8,F,19911112,001,101793,,,Jim Courier,R,185,USA,21.234770705,2,3010,101120,,,Karel Novacek,R,190,CZE,26.6173853525,9,1599,6-7(6) 7-5 6-4,3,RR,162,8,1,103,63,48,23,17,2,4,12,4,105,56,46,20,17,1,5
1991-605,Tour Finals,Carpet,8,F,19911112,002,100656,,,Ivan Lendl,R,188,USA,31.6796714579,5,2485,101793,,,Jim Courier,R,185,USA,21.234770705,2,3010,6-2 6-3,3,RR,77,8,1,40,15,15,18,8,0,0,3,2,58,31,18,12,9,1,5
1991-605,Tour Finals,Carpet,8,F,19911112,003,101793,,,Jim Courier,R,185,USA,21.234770705,2,3010,101098,,,Guy Forget,L,190,FRA,26.8501026694,6,2367,7-6(4) 6-4,3,RR,108,4,2,62,34,27,18,11,0,1,5,4,83,38,30,21,11,8,10
1991-605,Tour Finals,Carpet,8,F,19911112,004,101793,,,Jim Courier,R,185,USA,21.234770705,2,3010,101736,,,Andre Agassi,R,180,USA,21.5359342916,8,1749,6-3 7-5,3,SF,81,10,2,65,41,31,15,11,3,4,3,0,55,36,23,10,10,0,3
1991-605,Tour Finals,Carpet,8,F,19911112,005,101948,,,Pete Sampras,R,185,USA,20.2491444216,7,2122,101793,,,Jim Courier,R,185,USA,21.234770705,2,3010,3-6 7-6(5) 6-3 6-4,5,F,129,10,5,117,72,52,29,21,1,5,4,2,141,89,60,26,19,9,13
1991-605,Tour Finals,Carpet,8,F,19911112,006,101098,,,Guy Forget,L,190,FRA,26.8501026694,6,2367,101120,,,Karel Novacek,R,190,CZE,26.6173853525,9,1599,6-3 7-6(3),3,RR,99,13,0,69,41,36,16,11,5,5,11,2,78,43,29,18,10,7,8
1991-605,Tour Finals,Carpet,8,F,19911112,007,100656,,,Ivan Lendl,R,188,USA,31.6796714579,5,2485,101120,,,Karel Novacek,R,190,CZE,26.6173853525,9,1599,6-2 6-2,3,RR,61,13,1,40,26,24,9,8,0,0,3,0,39,19,10,8,8,0,4
1991-605,Tour Finals,Carpet,8,F,19911112,008,100656,,,Ivan Lendl,R,188,USA,31.6796714579,5,2485,101098,,,Guy Forget,L,190,FRA,26.8501026694,6,2367,6-2 6-4,3,RR,74,7,1,46,29,24,14,9,1,1,6,1,61,34,22,11,9,5,8
1991-605,Tour Finals,Carpet,8,F,19911112,009,101948,,,Pete Sampras,R,185,USA,20.2491444216,7,2122,100656,,,Ivan Lendl,R,188,USA,31.6796714579,5,2485,6-2 6-3,3,SF,69,7,0,59,40,30,8,9,1,2,7,0,49,22,16,8,8,3,7
1991-605,Tour Finals,Carpet,8,F,19911112,010,101736,,,Andre Agassi,R,180,USA,21.5359342916,8,1749,101414,,,Boris Becker,R,190,GER,23.9698836413,3,2852,6-3 7-5,3,RR,,,,,,,,,,,,,,,,,,,
1991-605,Tour Finals,Carpet,8,F,19911112,011,101948,,,Pete Sampras,R,185,USA,20.2491444216,7,2122,101736,,,Andre Agassi,R,180,USA,21.5359342916,8,1749,6-3 1-6 6-3,3,RR,97,16,2,78,50,39,14,13,4,6,5,1,82,48,31,21,12,4,6
1991-605,Tour Finals,Carpet,8,F,19911112,012,101736,,,Andre Agassi,R,180,USA,21.5359342916,8,1749,101529,,,Michael Stich,R,193,GER,23.0636550308,4,2675,7-5 6-3,3,RR,70,2,0,69,46,36,13,11,4,4,16,2,59,39,30,8,10,6,8
1991-605,Tour Finals,Carpet,8,F,19911112,013,101414,,,Boris Becker,R,190,GER,23.9698836413,3,2852,101529,,,Michael Stich,R,193,GER,23.0636550308,4,2675,7-6(1) 6-3,3,RR,87,11,1,56,44,39,6,10,0,0,6,6,78,35,26,21,11,4,6
1991-605,Tour Finals,Carpet,8,F,19911112,014,101414,,,Boris Becker,R,190,GER,23.9698836413,3,2852,101948,,,Pete Sampras,R,185,USA,20.2491444216,7,2122,6-4 6-7(3) 6-1,3,RR,124,17,2,80,47,40,21,15,0,0,4,3,97,58,42,16,14,6,9
1991-605,Tour Finals,Carpet,8,F,19911112,015,101948,,,Pete Sampras,R,185,USA,20.2491444216,7,2122,101529,,,Michael Stich,R,193,GER,23.0636550308,4,2675,6-2 7-6(3),3,RR,86,6,5,62,32,27,18,10,0,0,8,3,68,37,29,10,10,3,5
1992-605,Tour Finals,Carpet,8,F,19921116,001,101964,,,Goran Ivanisevic,L,193,CRO,21.1772758385,4,2564,102021,,,Michael Chang,R,175,USA,20.733744011,5,2277,7-6(4) 6-2,3,RR,99,14,4,86,52,47,16,10,1,1,8,4,83,42,33,20,10,5,7
1992-605,Tour Finals,Carpet,8,F,19921116,002,101964,,,Goran Ivanisevic,L,193,CRO,21.1772758385,4,2564,101793,,,Jim Courier,R,185,USA,22.250513347,1,3379,6-3 6-3,3,RR,75,6,3,58,31,29,14,9,3,3,4,1,57,38,29,7,9,1,4
1992-605,Tour Finals,Carpet,8,F,19921116,003,101964,,,Goran Ivanisevic,L,193,CRO,21.1772758385,4,2564,101990,,,Richard Krajicek,R,196,NED,20.9472963723,10,1795,6-4 6-3,3,RR,74,5,2,60,34,31,15,10,0,0,5,1,77,43,30,16,9,4,6
1992-605,Tour Finals,Carpet,8,F,19921116,004,101414,,,Boris Becker,R,190,GER,24.9856262834,7,2129,101964,,,Goran Ivanisevic,L,193,CRO,21.1772758385,4,2564,4-6 6-4 7-6(7),3,SF,142,16,3,114,77,67,20,16,2,3,23,6,130,83,70,25,16,1,2
1992-605,Tour Finals,Carpet,8,F,19921116,005,101990,,,Richard Krajicek,R,196,NED,20.9472963723,10,1795,102021,,,Michael Chang,R,175,USA,20.733744011,5,2277,2-6 6-3 7-6(4),3,RR,143,7,3,106,69,52,19,15,3,6,3,3,88,56,41,19,14,0,2
1992-605,Tour Finals,Carpet,8,F,19921116,006,101793,,,Jim Courier,R,185,USA,22.250513347,1,3379,102021,,,Michael Chang,R,175,USA,20.733744011,5,2277,7-5 6-2,3,RR,119,10,1,94,72,54,11,10,10,10,6,3,82,48,36,12,10,4,7
1992-605,Tour Finals,Carpet,8,F,19921116,007,101948,,,Pete Sampras,R,185,USA,21.2648870637,3,2937,101414,,,Boris Becker,R,190,GER,24.9856262834,7,2129,7-6(5) 7-6(3),3,RR,107,13,1,84,54,49,23,12,1,1,12,6,93,51,48,20,12,1,1
1992-605,Tour Finals,Carpet,8,F,19921116,008,101414,,,Boris Becker,R,190,GER,24.9856262834,7,2129,101434,,,Petr Korda,L,190,CZE,24.8158795346,6,2174,6-4 6-2,3,RR,92,11,5,71,36,29,17,9,5,5,1,2,56,29,19,14,9,6,9
1992-605,Tour Finals,Carpet,8,F,19921116,009,101414,,,Boris Becker,R,190,GER,24.9856262834,7,2129,101222,,,Stefan Edberg,R,188,SWE,26.8254620123,2,3236,6-4 6-0,3,RR,69,10,0,55,38,32,12,8,0,0,1,4,52,28,17,8,8,4,8
1992-605,Tour Finals,Carpet,8,F,19921116,010,101414,,,Boris Becker,R,190,GER,24.9856262834,7,2129,101793,,,Jim Courier,R,185,USA,22.250513347,1,3379,6-4 6-3 7-5,5,F,148,14,6,117,67,55,24,15,3,4,9,5,108,65,45,22,16,8,13
1992-605,Tour Finals,Carpet,8,F,19921116,011,101948,,,Pete Sampras,R,185,USA,21.2648870637,3,2937,101222,,,Stefan Edberg,R,188,SWE,26.8254620123,2,3236,6-3 3-6 7-5,3,RR,125,15,1,98,69,55,19,15,0,2,7,5,116,60,46,25,15,7,10
1992-605,Tour Finals,Carpet,8,F,19921116,012,101948,,,Pete Sampras,R,185,USA,21.2648870637,3,2937,101434,,,Petr Korda,L,190,CZE,24.8158795346,6,2174,3-6 6-3 6-3,3,RR,119,9,7,134,83,61,19,13,12,14,8,7,100,51,33,26,14,6,10
1992-605,Tour Finals,Carpet,8,F,19921116,013,101793,,,Jim Courier,R,185,USA,22.250513347,1,3379,101948,,,Pete Sampras,R,185,USA,21.2648870637,3,2937,7-6(5) 7-6(4),3,SF,106,17,3,99,65,54,20,12,3,4,12,2,87,56,49,14,12,0,1
1992-605,Tour Finals,Carpet,8,F,19921116,014,101222,,,Stefan Edberg,R,188,SWE,26.8254620123,2,3236,101434,,,Petr Korda,L,190,CZE,24.8158795346,6,2174,6-3 7-6(9),3,RR,107,6,5,92,46,42,20,11,5,6,3,5,81,43,38,14,10,8,10
1992-605,Tour Finals,Carpet,8,F,19921116,015,101793,,,Jim Courier,R,185,USA,22.250513347,1,3379,101990,,,Richard Krajicek,R,196,NED,20.9472963723,10,1795,6-7(4) 7-6(1) 7-5,3,RR,178,6,3,122,69,54,33,18,2,3,15,4,148,88,75,26,18,10,12
1993-605,Tour Finals,Carpet,8,F,19931115,001,101529,,,Michael Stich,R,193,GER,25.0759753593,3,3003,102446,,,Andrei Medvedev,R,193,UKR,19.2087611225,6,2399,6-3 6-4,3,RR,79,6,5,65,36,26,14,10,3,5,7,5,55,22,17,13,9,3,7
1993-605,Tour Finals,Carpet,8,F,19931115,002,101529,,,Michael Stich,R,193,GER,25.0759753593,3,3003,102021,,,Michael Chang,R,175,USA,21.7303216975,7,2154,4-6 7-6(3) 6-2,3,RR,152,13,4,84,46,40,23,15,4,6,3,6,106,51,35,31,15,5,8
1993-605,Tour Finals,Carpet,8,F,19931115,003,101529,,,Michael Stich,R,193,GER,25.0759753593,3,3003,101793,,,Jim Courier,R,185,USA,23.2470910335,2,3390,7-5 6-4,3,RR,100,8,1,52,29,27,18,11,1,1,1,3,88,55,35,17,11,7,9
1993-605,Tour Finals,Carpet,8,F,19931115,004,101529,,,Michael Stich,R,193,GER,25.0759753593,3,3003,101964,,,Goran Ivanisevic,L,193,CRO,22.173853525,8,2088,7-6(2) 7-6(10),3,SF,104,10,4,90,54,47,20,12,5,6,12,5,93,53,44,16,12,7,8
1993-605,Tour Finals,Carpet,8,F,19931115,005,101529,,,Michael Stich,R,193,GER,25.0759753593,3,3003,101948,,,Pete Sampras,R,185,USA,22.2614647502,1,3917,7-6(3) 2-6 7-6(7) 6-2,5,F,177,27,2,133,77,61,28,20,7,11,11,8,141,80,63,25,20,7,11
1993-605,Tour Finals,Carpet,8,F,19931115,006,102446,,,Andrei Medvedev,R,193,UKR,19.2087611225,6,2399,101793,,,Jim Courier,R,185,USA,23.2470910335,2,3390,6-3 1-6 7-6(4),3,RR,113,5,0,76,43,36,14,14,0,4,10,6,89,51,43,15,14,3,6
1993-605,Tour Finals,Carpet,8,F,19931115,007,102446,,,Andrei Medvedev,R,193,UKR,19.2087611225,6,2399,102021,,,Michael Chang,R,175,USA,21.7303216975,7,2154,2-6 6-4 6-2,3,RR,131,6,3,96,57,38,15,13,10,15,3,3,82,50,31,13,13,6,9
1993-605,Tour Finals,Carpet,8,F,19931115,008,101948,,,Pete Sampras,R,185,USA,22.2614647502,1,3917,102446,,,Andrei Medvedev,R,193,UKR,19.2087611225,6,2399,6-3 6-0,3,SF,55,9,4,39,26,23,9,8,0,0,3,0,43,24,13,7,7,1,5
1993-605,Tour Finals,Carpet,8,F,19931115,009,102021,,,Michael Chang,R,175,USA,21.7303216975,7,2154,101793,,,Jim Courier,R,185,USA,23.2470910335,2,3390,6-4 6-0,3,RR,90,3,3,53,25,17,20,8,5,5,0,0,53,35,20,6,8,5,9
1993-605,Tour Finals,Carpet,8,F,19931115,010,101222,,,Stefan Edberg,R,188,SWE,27.8220396988,5,2571,101843,,,Sergi Bruguera,R,188,ESP,22.8309377139,4,2590,6-2 6-4,3,RR,63,0,3,49,31,24,10,9,0,1,1,0,57,28,15,16,9,6,10
1993-605,Tour Finals,Carpet,8,F,19931115,011,101964,,,Goran Ivanisevic,L,193,CRO,22.173853525,8,2088,101843,,,Sergi Bruguera,R,188,ESP,22.8309377139,4,2590,6-4 7-6(4),3,RR,72,3,2,58,30,26,18,11,1,3,1,1,67,43,29,10,11,0,3
1993-605,Tour Finals,Carpet,8,F,19931115,012,101948,,,Pete Sampras,R,185,USA,22.2614647502,1,3917,101843,,,Sergi Bruguera,R,188,ESP,22.8309377139,4,2590,6-3 1-6 6-3,3,RR,80,10,6,80,44,36,15,13,6,8,7,1,57,30,28,16,12,0,2
1993-605,Tour Finals,Carpet,8,F,19931115,013,101948,,,Pete Sampras,R,185,USA,22.2614647502,1,3917,101222,,,Stefan Edberg,R,188,SWE,27.8220396988,5,2571,6-3 7-6(3),3,RR,95,9,4,74,45,35,16,11,4,5,5,4,68,41,29,15,10,6,8
1993-605,Tour Finals,Carpet,8,F,19931115,014,101964,,,Goran Ivanisevic,L,193,CRO,22.173853525,8,2088,101222,,,Stefan Edberg,R,188,SWE,27.8220396988,5,2571,7-6(3) 6-7(5) 6-3,3,RR,121,19,5,99,66,51,20,17,2,4,3,9,111,62,50,22,16,2,5
1993-605,Tour Finals,Carpet,8,F,19931115,015,101948,,,Pete Sampras,R,185,USA,22.2614647502,1,3917,101964,,,Goran Ivanisevic,L,193,CRO,22.173853525,8,2088,6-3 4-6 6-2,3,RR,91,15,7,73,45,42,15,14,1,2,10,4,83,45,36,17,13,8,11
1994-605,Tour Finals,Carpet,8,F,19941115,001,101414,,,Boris Becker,R,190,GER,26.9787816564,5,2848,101964,,,Goran Ivanisevic,L,193,CRO,23.1704312115,4,2936,6-3 3-6 7-6(5),3,RR,117,8,7,93,55,50,15,15,2,3,26,6,100,64,54,16,15,6,7
1994-605,Tour Finals,Carpet,8,F,19941115,002,101222,,,Stefan Edberg,R,188,SWE,28.8186173854,8,2438,101964,,,Goran Ivanisevic,L,193,CRO,23.1704312115,4,2936,6-3 6-4,3,RR,58,3,3,53,31,27,13,10,4,5,6,3,51,31,22,7,9,1,4
1994-605,Tour Finals,Carpet,8,F,19941115,003,101948,,,Pete Sampras,R,185,USA,23.2580424367,1,4579,101964,,,Goran Ivanisevic,L,193,CRO,23.1704312115,4,2936,6-3 6-4,3,RR,64,9,3,55,31,26,16,10,1,1,6,4,58,38,31,5,9,2,4
1994-605,Tour Finals,Carpet,8,F,19941115,004,101414,,,Boris Becker,R,190,GER,26.9787816564,5,2848,101948,,,Pete Sampras,R,185,USA,23.2580424367,1,4579,7-5 7-5,3,RR,104,15,2,75,41,32,22,12,2,2,12,6,86,47,36,16,12,3,5
1994-605,Tour Finals,Carpet,8,F,19941115,005,101414,,,Boris Becker,R,190,GER,26.9787816564,5,2848,101222,,,Stefan Edberg,R,188,SWE,28.8186173854,8,2438,6-7(3) 6-4 7-5,3,RR,132,9,5,103,64,45,21,17,1,4,5,4,102,72,50,14,17,3,8
1994-605,Tour Finals,Carpet,8,F,19941115,006,101414,,,Boris Becker,R,190,GER,26.9787816564,5,2848,101843,,,Sergi Bruguera,R,188,ESP,23.8275154004,3,2937,6-7(5) 6-4 6-1,3,SF,170,14,7,107,66,49,23,15,5,5,4,2,98,58,40,22,14,6,9
1994-605,Tour Finals,Carpet,8,F,19941115,007,101948,,,Pete Sampras,R,185,USA,23.2580424367,1,4579,101414,,,Boris Becker,R,190,GER,26.9787816564,5,2848,4-6 6-3 7-5 6-4,5,F,159,9,3,112,66,56,28,21,1,2,30,12,132,85,68,17,20,9,12
1994-605,Tour Finals,Carpet,8,F,19941115,008,101736,,,Andre Agassi,R,180,USA,24.5448323066,2,3065,102238,,,Alberto Berasategui,R,173,ESP,21.3798767967,7,2470,6-2 6-0,3,RR,45,5,4,34,21,19,9,7,0,0,2,1,50,29,12,7,7,5,10
1994-605,Tour Finals,Carpet,8,F,19941115,009,101736,,,Andre Agassi,R,180,USA,24.5448323066,2,3065,102021,,,Michael Chang,R,175,USA,22.726899384,6,2627,6-4 6-4,3,RR,83,4,1,63,44,27,11,10,5,8,3,1,66,42,21,11,10,4,9
1994-605,Tour Finals,Carpet,8,F,19941115,010,101736,,,Andre Agassi,R,180,USA,24.5448323066,2,3065,101843,,,Sergi Bruguera,R,188,ESP,23.8275154004,3,2937,6-4 1-6 6-3,3,RR,104,3,2,73,42,32,15,13,1,4,11,2,94,53,40,19,13,7,10
1994-605,Tour Finals,Carpet,8,F,19941115,011,101948,,,Pete Sampras,R,185,USA,23.2580424367,1,4579,101736,,,Andre Agassi,R,180,USA,24.5448323066,2,3065,4-6 7-6(5) 6-3,3,SF,170,20,2,89,50,41,24,15,2,4,7,4,105,65,45,25,16,10,13
1994-605,Tour Finals,Carpet,8,F,19941115,012,102021,,,Michael Chang,R,175,USA,22.726899384,6,2627,102238,,,Alberto Berasategui,R,173,ESP,21.3798767967,7,2470,6-1 6-0,3,RR,47,6,0,38,20,17,12,7,0,0,0,0,35,18,8,4,6,2,7
1994-605,Tour Finals,Carpet,8,F,19941115,013,101843,,,Sergi Bruguera,R,188,ESP,23.8275154004,3,2937,102238,,,Alberto Berasategui,R,173,ESP,21.3798767967,7,2470,6-3 6-2,3,RR,62,,,,,,,,,,,,,,,,,,
1994-605,Tour Finals,Carpet,8,F,19941115,014,101843,,,Sergi Bruguera,R,188,ESP,23.8275154004,3,2937,102021,,,Michael Chang,R,175,USA,22.726899384,6,2627,7-6(1) 7-5,3,RR,101,4,2,82,51,37,15,12,6,8,5,0,76,40,29,20,12,5,8
1994-605,Tour Finals,Carpet,8,F,19941115,015,101948,,,Pete Sampras,R,185,USA,23.2580424367,1,4579,101222,,,Stefan Edberg,R,188,SWE,28.8186173854,8,2438,4-6 6-3 7-6(3),3,RR,119,10,3,97,53,44,26,16,1,3,10,5,94,56,45,19,15,6,8
1995-605,Tour Finals,Carpet,9,F,19951114,001,101414,,,Boris Becker,R,190,GER,27.9753593429,5,2746,101965,,,Wayne Ferreira,R,185,RSA,24.1615331964,9,2049,4-6 6-2 7-6(5),3,RR,126,16,6,103,64,48,18,15,7,9,9,5,112,67,54,14,15,10,13
1995-605,Tour Finals,Carpet,9,F,19951114,002,101948,,,Pete Sampras,R,185,USA,24.2546201232,1,4811,101414,,,Boris Becker,R,190,GER,27.9753593429,5,2746,6-2 7-6(3),3,RR,81,12,1,58,32,27,18,10,0,0,6,4,67,32,24,18,10,2,4
1995-605,Tour Finals,Carpet,9,F,19951114,003,101414,,,Boris Becker,R,190,GER,27.9753593429,5,2746,102338,,,Yevgeny Kafelnikov,R,190,RUS,21.7330595483,6,2560,6-4 7-5,3,RR,84,21,7,77,35,31,21,11,7,7,4,0,56,36,28,11,11,0,2
1995-605,Tour Finals,Carpet,9,F,19951114,004,101414,,,Boris Becker,R,190,GER,27.9753593429,5,2746,102358,,,Thomas Enqvist,R,190,SWE,21.6700889802,8,2348,6-4 6-7(5) 7-5,3,SF,142,25,4,105,58,52,22,17,5,6,13,9,108,58,47,22,17,4,7
1995-605,Tour Finals,Carpet,9,F,19951114,005,101414,,,Boris Becker,R,190,GER,27.9753593429,5,2746,102021,,,Michael Chang,R,175,USA,23.7234770705,4,2980,7-6(3) 6-0 7-6(5),5,F,137,24,6,96,56,51,19,15,2,3,9,3,104,55,42,20,15,1,5
1995-605,Tour Finals,Carpet,9,F,19951114,006,101965,,,Wayne Ferreira,R,185,RSA,24.1615331964,9,2049,102338,,,Yevgeny Kafelnikov,R,190,RUS,21.7330595483,6,2560,3-6 7-6(5) 6-1,3,RR,105,12,1,77,44,29,24,13,2,5,5,7,100,49,35,23,15,3,8
1995-605,Tour Finals,Carpet,9,F,19951114,007,101965,,,Wayne Ferreira,R,185,RSA,24.1615331964,9,2049,101948,,,Pete Sampras,R,185,USA,24.2546201232,1,4811,7-6(1) 4-6 6-3,3,RR,108,18,0,97,50,41,30,16,2,3,13,4,87,56,44,16,15,4,5
1995-605,Tour Finals,Carpet,9,F,19951114,008,102021,,,Michael Chang,R,175,USA,23.7234770705,4,2980,101404,,,Thomas Muster,L,180,AUT,28.1149897331,3,4474,4-6 6-2 6-3,3,RR,126,13,1,88,37,32,27,14,2,3,8,7,98,55,42,17,13,5,8
1995-605,Tour Finals,Carpet,9,F,19951114,009,101793,,,Jim Courier,R,185,USA,25.2402464066,7,2461,101404,,,Thomas Muster,L,180,AUT,28.1149897331,3,4474,6-4 4-6 6-4,3,RR,120,12,3,88,52,42,20,15,2,3,9,6,89,43,35,26,15,2,4
1995-605,Tour Finals,Carpet,9,F,19951114,010,102358,,,Thomas Enqvist,R,190,SWE,21.6700889802,8,2348,101404,,,Thomas Muster,L,180,AUT,28.1149897331,3,4474,6-4 6-7(3) 6-4,3,RR,127,14,4,110,59,47,26,16,7,8,8,4,112,68,49,22,16,5,8
1995-605,Tour Finals,Carpet,9,F,19951114,011,102358,,,Thomas Enqvist,R,190,SWE,21.6700889802,8,2348,102021,,,Michael Chang,R,175,USA,23.7234770705,4,2980,6-1 6-4,3,RR,60,5,1,46,31,25,11,9,0,0,4,0,41,18,14,11,8,1,4
1995-605,Tour Finals,Carpet,9,F,19951114,012,102021,,,Michael Chang,R,175,USA,23.7234770705,4,2980,101793,,,Jim Courier,R,185,USA,25.2402464066,7,2461,6-2 7-5,3,RR,94,11,0,68,37,25,17,10,2,4,0,3,66,38,23,10,10,6,11
1995-605,Tour Finals,Carpet,9,F,19951114,013,102021,,,Michael Chang,R,175,USA,23.7234770705,4,2980,101948,,,Pete Sampras,R,185,USA,24.2546201232,1,4811,6-4 6-4,3,SF,77,7,1,61,33,28,15,10,1,1,7,5,58,30,25,12,10,0,2
1995-605,Tour Finals,Carpet,9,F,19951114,014,101948,,,Pete Sampras,R,185,USA,24.2546201232,1,4811,102338,,,Yevgeny Kafelnikov,R,190,RUS,21.7330595483,6,2560,6-3 6-3,3,RR,66,18,2,66,38,33,13,9,6,6,5,0,50,27,20,10,9,1,4
1995-605,Tour Finals,Carpet,9,F,19951114,015,102358,,,Thomas Enqvist,R,190,SWE,21.6700889802,8,2348,101793,,,Jim Courier,R,185,USA,25.2402464066,7,2461,6-3 6-2,3,RR,69,10,1,47,28,25,12,9,1,1,5,5,55,25,18,13,8,2,5
1996-605,Tour Finals,Carpet,9,F,19961119,001,101414,,,Boris Becker,R,190,GER,28.9911019849,6,2634,102338,,,Yevgeny Kafelnikov,R,190,RUS,22.7488021903,3,3564,6-4 7-5,3,RR,77,17,4,64,43,38,8,11,2,3,8,4,64,40,28,12,11,1,4
1996-605,Tour Finals,Carpet,9,F,19961119,002,102338,,,Yevgeny Kafelnikov,R,190,RUS,22.7488021903,3,3564,102358,,,Thomas Enqvist,R,190,SWE,22.6858316222,9,2162,6-3 7-6(5),3,RR,65,11,7,66,39,34,14,11,4,4,12,0,55,33,26,10,10,1,3
1996-605,Tour Finals,Carpet,9,F,19961119,003,101948,,,Pete Sampras,R,185,USA,25.2703627652,1,4298,102338,,,Yevgeny Kafelnikov,R,190,RUS,22.7488021903,3,3564,6-4 6-4,3,RR,76,12,5,65,36,29,15,10,7,8,9,4,64,34,27,13,10,5,8
1996-605,Tour Finals,Carpet,9,F,19961119,004,101414,,,Boris Becker,R,190,GER,28.9911019849,6,2634,101948,,,Pete Sampras,R,185,USA,25.2703627652,1,4298,7-6(10) 7-6(4),3,RR,130,24,9,99,49,39,29,12,9,10,15,3,89,46,37,26,12,2,3
1996-605,Tour Finals,Carpet,9,F,19961119,005,102358,,,Thomas Enqvist,R,190,SWE,22.6858316222,9,2162,101414,,,Boris Becker,R,190,GER,28.9911019849,6,2634,6-3 7-6(1),3,RR,92,18,2,79,45,36,15,11,7,9,13,5,74,41,31,11,10,8,11
