1969-414,Hamburg,Clay,64,A,19690811,21,100040,,,Bob Hewitt,R,190,RSA,29.5797399042,,,100152,,,David Lloyd,R,,GBR,21.6043805613,,,6-3 6-4 6-2,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,22,100035,,,Ion Tiriac,R,,ROU,30.2587268994,,,100085,,,Hans Jaochim Plotz,R,,GER,25.4565366188,,,6-4 11-9 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,23,100034,,,Christian Kuhnke,R,,GER,30.3299110198,,,100142,,,Peter Szoke,R,,HUN,22.0095824778,,,6-0 11-9 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,24,100120,,,Robert Maud,R,180,RSA,22.9979466119,,,100057,,,Pierre Barthes,R,,FRA,27.909650924,,,8-6 6-3 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,25,100022,,,Roy Emerson,R,183,AUS,32.7693360712,,,100009,,,Istvan Gulyas,R,,HUN,37.826146475,,,7-5 6-8 2-6 7-5 7-5,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,26,100075,,,Owen Davidson,L,185,AUS,25.8535249829,,,100037,,,Nikola Pilic,L,,CRO,29.9575633128,,,6-0 6-4 2-6 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,27,100055,,,Cliff Drysdale,R,188,RSA,28.2108145106,,,100070,,,Jan Kukal,R,,CZE,26.9103353867,,,6-2 3-6 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,28,100060,,,Marty Riessen,R,185,USA,27.6851471595,,,100076,,,Milan Holecek,R,190,CZE,25.8015058179,,,1-6 7-5 6-2 6-3,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,29,100119,,,Ilie Nastase,R,183,ROU,23.0636550308,,,100058,,,Roger Taylor,L,,GBR,27.8247775496,,,6-4 3-6 6-3 7-5,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,30,100141,,,Zeljko Franulovic,R,,CRO,22.1629021218,,,100114,,,Ray Ruffels,R,,AUS,23.3867214237,,,6-4 9-7 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,31,100033,,,Wilhelm Bungert,R,188,GER,30.3627652293,,,199999,,,U Unknown,U,,UNK,,,,6-4 6-4 7-5,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,32,100113,,,Jan Kodes,R,175,CZE,23.446954141,,,100017,,,Mal Anderson,R,,AUS,34.4421629021,,,4-6 10-8 6-3 6-4,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,33,100056,,,Harald Elschenbroich,R,,GER,28.1451060917,,,109817,,,Stefan Koudelka,R,,CZE,,,,6-4 6-2 6-2,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,34,100084,,,Tom Okker,R,178,NED,25.4674880219,,,100234,,,Allan Mcdonald,R,,AUS,18.4476386037,,,6-1 6-0 7-5,5,R32,,,,,,,,,,,,,,,,,,,
1969-414,Hamburg,Clay,64,A,19690811,35,100100,,,Tony Roche,L,178,AUS,24.2354551677,,,109752,,,Ingo Buding,R,,GER,27.5865845311,,,6-3 6-4 6-2,5,R16,,,,,,,,,,,,,,,,,,,
