1968-410,Monte Carlo,Clay,64,A,19680415,52,109760,,,Jean Courcol,R,,FRA,,,,108360,,,Teimuraz Kakoulia,R,,RUS,,,,6-2 3-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,53,109822,,,Thomas Lejus,R,,RUS,26.6310746064,,,100077,,,Daniel Contet,R,,FRA,24.4490075291,,,5-7 7-5 6-1,3,R16,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,54,100160,,,Georges Goven,R,173,FRA,19.9698836413,,,100019,,,Wieslaw Gasiorek,R,,POL,32.2546201232,,,6-2 7-5,3,R16,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,55,109743,,,Paul Hutchins,R,,GBR,23.0280629706,,,109875,,,Victor Egorov,R,,UKR,,,,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,56,100012,2,,Nicola Pietrangeli,R,,ITA,34.5927446954,,,107309,,,Jean Loup Rouyer,R,,FRA,,,,8-6 6-3,3,R16,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,57,100076,,,Milan Holecek,R,190,CZE,24.4791238877,,,100044,,,Sergei Likhachev,R,,RUS,28.0711841205,,,13-11 7-5,3,QF,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,58,100092,,,Alex Metreveli,R,,RUS,23.4496919918,,,109760,,,Jean Courcol,R,,FRA,,,,6-3 6-1,3,QF,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,59,109822,,,Thomas Lejus,R,,RUS,26.6310746064,,,100160,,,Georges Goven,R,173,FRA,19.9698836413,,,6-4 4-6 9-7,3,QF,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,60,100012,2,,Nicola Pietrangeli,R,,ITA,34.5927446954,,,109743,,,Paul Hutchins,R,,GBR,23.0280629706,,,6-3 6-0,3,QF,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,61,100092,,,Alex Metreveli,R,,RUS,23.4496919918,,,100076,,,Milan Holecek,R,190,CZE,24.4791238877,,,6-4 3-6 6-0,3,SF,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,62,100012,2,,Nicola Pietrangeli,R,,ITA,34.5927446954,,,109822,,,Thomas Lejus,R,,RUS,26.6310746064,,,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,
1968-410,Monte Carlo,Clay,64,A,19680415,63,100012,2,,Nicola Pietrangeli,R,,ITA,34.5927446954,,,100092,,,Alex Metreveli,R,,RUS,23.4496919918,,,6-2 6-2,3,F,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,1,100114,10,,Ray Ruffels,R,,AUS,22.12183436,,,108342,,,Tadeusz Nowicki,R,,POL,,,,W/O,3,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,2,100214,,,Adriano Panatta,R,183,ITA,17.826146475,,,110274,,,Alvaro Pena,U,,COL,,,,6-1 6-3 6-3,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,3,100203,,,Phil Dent,R,183,AUS,18.2231348392,,,108133,,,Roberto Lombardi,R,,ITA,,,,6-2 6-4 6-2,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,4,100068,,,Herb Fitzgibbon,R,,USA,25.8124572211,,,109752,,,Ingo Buding,R,,GER,26.3216974675,,,6-2 6-3 4-6 3-6 6-4,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,5,100040,3,,Bob Hewitt,R,190,RSA,28.3148528405,,,109772,,,Sergio Palmieri,R,,ITA,22.4366872005,,,7-5 6-3 6-1,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,6,109777,,,Alan Fox,R,173,USA,28.8651608487,,,109778,,,Alfredo Acuna,U,,PER,21.453798768,,,6-2 6-2 6-1,5,R128,,,,,,,,,,,,,,,,,,,
1968-416,Rome,Clay,128,M,19680506,7,100174,,,Manuel Orantes,L,178,ESP,19.2443531828,,,100089,,,Patrice Beust,R,170,FRA,23.6714579055,,,6-3 1-6 6-1 6-3,5,R128,,,,,,,,,,,,,,,,,,,
